smiles,pIC50,MW,LogP,RO5
COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CCC[C@H](O)C2)ccn1,9.05,442.52,4.26,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CCC[C@@H](O)C3)ccn2)cn1,8.51,416.49,2.98,0.0
Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,5.66,430.51,3.29,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(Cl)n2)cn1,8.55,450.93,3.64,0.0
C#Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,8.06,440.51,2.96,0.0
O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccncc2)c1,6.53,413.48,3.64,0.0
O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccc(F)cc2F)c1,6.52,448.47,4.53,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(CCCO)ccc4n3CC(C)(C)O)ccn2)cn1,8.11,448.53,2.2,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(CCCO)ccc4n3CC(C)(C)O)ccn2)cn1,5.82,448.53,2.2,0.0
O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,6.46,494.57,5.93,1.0
O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,5.4,494.57,5.93,1.0
O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,6.89,494.57,5.93,1.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nn(C)cc4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,518.6,4.04,1.0
COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,7.6,489.6,5.03,1.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(SC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,592.75,5.81,2.0
CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(F)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,7.64,464.45,4.25,0.0
CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)c(F)c1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,6.97,478.47,4.56,0.0
C=CC(=O)Nc1cccc(Nn2cc3c(c2F)NCC(=O)C3Nc2ccc(N3CCN(CC(C)O)CC3)cc2)c1,5.52,547.64,3.28,1.0
CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3C(=O)NC4)cc12,8.52,587.53,5.05,2.0
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc2c1N[C@H](CCO)c1ccccc1,6.45,569.07,4.41,1.0
O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCCOCCN4CCN(Cc5ccc(C6Cc7c(NCc8ccccc8Cl)ncnc7N6)cc5)CC4)cc3C2=O)C(=O)N1,6.09,955.51,4.13,2.0
Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=C(F)N([C@@H](C)CF)NN1,8.15,603.58,5.8,2.0
COC1=C([C@@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,8.7,541.64,4.73,1.0
CC(C)(CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4c(=O)[nH]ccc34)cc12)C(F)(F)F,8.4,659.06,6.72,2.0
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C(F)F)CC2)NN1,8.52,625.02,6.72,2.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCO,7.46,498.59,4.35,0.0
C=CC(=O)Nc1cc(Nc2cc(-c3cn(C)c4ccccc34)nc(OC)n2)c(OC)cc1N(C)CCN(C)C,6.91,529.65,4.52,1.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,8.28,525.66,4.92,1.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(N(C)C)C1,7.19,523.64,4.67,1.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCO,6.08,498.59,4.35,0.0
C=CC(=O)Nc1cc(Nc2ncnc(-c3cn(C)c4ccccc34)c2F)c(OC)cc1N(C)CCN(C)C,7.49,517.61,4.65,1.0
Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)C3=CN(C4(C)CC4)NN3)cccc2c1=O,8.7,637.11,6.48,2.0
C[C@@H](CF)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C(F)(F)F)c3c2)c2cccc3c(=O)n(C)ccc23)NN1,8.52,643.09,6.29,2.0
Cn1c(=O)ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc21,8.3,595.15,5.94,2.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4c(=O)n(C(F)F)ccc34)cc12,7.64,673.09,7.34,2.0
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC3(C)COC3)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,7.05,603.02,5.47,2.0
COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)/C=C/CN4CC[C@@H](O)C4)c3)n2)cc1,6.26,522.58,3.69,1.0
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,5.0,868.9,3.25,2.0
O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCOCCCCNc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,5.77,852.95,4.15,2.0
O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCC(OCC#Cc6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,6.85,873.96,4.47,2.0
CC(C)(COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1)C(=O)NCC2)N1CCOCC1,9.14,479.56,3.73,0.0
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1Br)C(=O)NCC2,9.66,475.32,4.03,0.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)C1,6.52,494.86,4.71,0.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,6.6,430.51,4.43,0.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,6.62,477.91,4.47,0.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)CC1,4.41,472.47,4.96,0.0
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,5.66,430.47,3.04,0.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)C1,6.34,440.89,3.3,0.0
C=CC(=O)N1CC[C@@H](Nc2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,7.26,466.5,0.39,0.0
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,8.32,547.01,6.99,2.0
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1OCCN1CCCC1,6.12,534.02,4.8,1.0
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.64,469.39,3.71,0.0
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCOCC1,9.54,473.94,4.23,0.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@@H]2C(=O)N1,6.28,520.39,4.56,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2C(=O)N1,6.28,506.37,4.17,1.0
CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.59,522.03,5.08,2.0
CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.54,478.97,5.37,1.0
O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,8.55,435.87,4.11,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)CCCCCCC(=O)NO,7.81,510.98,4.4,1.0
C=CC(=O)Nc1cc(Nc2nc(-c3cnn(C)c3)c3cc[nH]c3n2)c(OC)cc1N(C)CCN(C)C,6.41,489.58,3.23,0.0
CCOc1cc2ncc(C#N)c(Nc3ccc(Cn4ccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.29,530.03,5.2,2.0
CN(CCOS(=O)(=O)CCc1cn(CCCC(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)nn1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.49,966.89,5.48,3.0
Cc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)cn2)cc1,4.74,432.51,4.23,0.0
O=C(Nc1cnn(-c2ccccc2)c1)c1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,4.98,452.92,4.58,0.0
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,5.98,405.97,6.56,1.0
CN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c2C1=O,7.96,714.68,7.46,2.0
Cc1cc(C(=O)/N=c2\[nH]c3ccc(C4CCN(C)CC4)cc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,9.4,527.67,4.1,1.0
CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccnc3)c2)[nH]c2ccccc21,7.97,387.44,2.94,0.0
CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccnc3)c2)[nH]c2ccccc21,6.36,387.44,2.94,0.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(F)cc3)C(F)(F)F)c2)n1,5.2,657.07,7.15,2.0
CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccnc3)c2)[nH]c2ccccc21,5.05,387.44,2.94,0.0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,9.3,485.95,4.39,0.0
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,6.3,596.7,3.42,1.0
O=C(Nc1ccccc1)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,4.02,653.6,2.15,3.0
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,6.86,555.64,3.59,1.0
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4c(=O)[nH]ccc34)cc12,8.7,595.66,5.39,2.0
CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4(C(N)=O)CC4)NN3)c3cccc4ncsc34)cc12,9.0,632.59,5.27,2.0
CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12)c1ccccc1,8.15,651.72,7.57,2.0
Cc1nc(F)ccc1C(O)(Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,8.4,678.09,6.58,2.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncccc34)cc12,8.7,539.09,6.25,2.0
Cn1cnc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)c21,8.52,542.09,5.59,2.0
COc1nccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C5CC5)CC4)NN3)cccc12,8.4,599.74,6.25,2.0
CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)F)CC2)CC1,6.7,604.09,6.02,2.0
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)cnc1N1CCC(N2CCN(C)CC2)CC1,8.68,569.09,4.78,1.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,8.36,494.98,4.55,0.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN(C)C)c2)n1,6.74,540.07,4.32,1.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,560.68,5.4,2.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,7.6,507.59,5.16,2.0
CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4C)c2)n3CC(C)(C)O)CC1,8.36,529.65,3.31,1.0
CN(C)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,4.83,447.54,2.34,0.0
COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2CC(C)(C)O)ccn1,7.99,416.48,3.55,0.0
O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccccc2)c1,6.47,412.49,4.25,0.0
COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,6.0,442.52,4.26,0.0
CC(C)Cn1/c(=N/C(=O)c2ccnc(-c3cnn(C)c3)c2)[nH]c2ccccc21,7.19,374.45,3.16,0.0
Cc1nc(N(C)c2ccc3c(c2)OCO3)c2cc(C)oc2n1,6.53,297.31,3.34,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],5.46,384.45,6.46,1.0
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4cccc(OC)c4)n3)[nH]c12,8.02,443.51,2.94,0.0
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)n3)[nH]c12,9.05,458.52,3.01,0.0
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4ccc5c(c4)OCO5)n3)[nH]c12,7.37,457.49,2.66,0.0
CN1CCN(C2CCN(c3ccc(Nc4ncc(Br)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,6.95,632.98,5.84,2.0
C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1OCCN(C)C,8.7,505.55,3.99,1.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,4.69,624.87,5.46,2.0
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)cnc1N1CCC(N2CCN(C)CC2)CC1,6.47,569.09,4.78,1.0
C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1,9.4,395.26,4.21,0.0
C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(Cl)ccn3)cc2)c(C(N)=O)n1N,6.75,493.96,2.9,0.0
C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c(C(N)=O)n1N,6.36,527.51,3.27,1.0
CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c(C(N)=O)n1N,4.93,539.52,3.11,1.0
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,5.45,465.52,3.31,0.0
CCOc1cc2ncnc(Nc3cccc(-c4cncs4)c3)c2cc1OCC,7.96,392.48,5.29,1.0
COc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.92,378.48,6.2,1.0
Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.17,382.89,6.85,1.0
COc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,6.8,361.47,4.24,0.0
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCCN3CCN(CCOc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,5.03,853.98,2.79,2.0
O=C1CCC(N2C(=O)c3ccc(OCCN4CCN(Cc5ccc(C6Cc7c(NCc8ccccc8Cl)ncnc7N6)cc5)CC4)cc3C2=O)C(=O)N1,5.47,735.25,4.05,2.0
O=C1CCC(N2C(=O)c3ccc(OCCN4CCN(Cc5ccc(C6Cc7c(NCc8ccccc8Cl)ncnc7N6)cc5)CC4)cc3C2=O)C(=O)N1,5.44,735.25,4.05,2.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(CO)CC4)NN3)c3cccc4ncsc34)cc12,8.4,575.14,5.67,2.0
Cc1ccc([C@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)F)CC3)NN2)c(C)n1,8.4,557.65,5.57,2.0
COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.05,411.26,3.72,0.0
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C45CC(C4)C5)NN3)c3cccc4cnccc34)cc12,8.7,555.69,5.86,2.0
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,8.22,643.01,7.02,2.0
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCN2CCN(Cc3ccc(-c4cc5c(NCc6ccccc6Cl)ncnc5[nH]4)cc3)CC2)C(C)(C)C)cc1,4.62,991.66,6.28,3.0
Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,9.77,332.16,3.55,0.0
Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C5CC5)CC4)NN3)cccc2c1=O,8.52,609.18,6.33,2.0
Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)C3=CN(C4(C5CC5)CC4)NN3)cccc2c1=O,8.7,663.15,6.87,2.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3ccc(Cl)nc3)cc12,7.46,591.47,6.68,2.0
COc1nccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)C3=CN(C4(C(F)F)CC4)NN3)cccc12,8.52,663.66,6.65,2.0
O=C(NO)c1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,8.35,454.92,3.57,0.0
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.36,315.17,3.72,0.0
Cn1ccc2c([C@H](Nc3cc(Cl)c4ncnc(NCC(C)(C)C)c4c3)c3cn(C4(C(F)F)CC4)nn3)cccc2c1=O,8.62,593.08,6.14,2.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncc2F)c1,5.26,490.93,5.85,1.0
C=CC(=O)Nc1cc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)ccc1F,7.26,441.44,4.39,0.0
COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)/C=C/CN4CC[C@@H](O)C4)c3)n2)cc1,7.26,522.58,3.69,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2F)c1,6.26,380.38,3.63,0.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)nc3)ncc2F)c1,7.26,424.44,3.65,0.0
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,5.26,445.38,5.11,1.0
Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,6.36,344.42,3.46,0.0
O=C(NO)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl,6.77,440.89,3.57,0.0
C[C@@H](CF)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccnc2)NN1,8.05,551.96,5.25,2.0
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,8.52,531.96,5.05,2.0
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cccc(Cl)c3)c2c1)C1=CNNN1,7.92,503.4,5.47,2.0
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cccc(Cl)c3F)c2c1)c1cn(C2CCN(C(C)(C)C)CC2)nn1,8.7,658.61,8.23,2.0
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cccc(Cl)c3F)c2c1)C1=CNNN1,8.4,521.39,5.61,2.0
Cc1ncoc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)C1=CN(C2CCN(C(C)(C)C)CC2)NN1,7.85,650.59,7.17,2.0
Cn1cnc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C3CCN(C(C)(C)C)CC3)NN2)c1,7.52,649.61,6.61,2.0
CCN1CCc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CNNN3)csc2C1,8.4,595.54,6.34,2.0
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)C1=CN(C(C)C)NN1,8.52,563.47,6.73,2.0
O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,5.27,276.25,2.32,0.0
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3csc(N4CCOCC4)n3)NN2)CC1,8.15,737.74,7.17,3.0
COCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)C)NN3)c3cccnc3)cc12)c1ccccc1,5.07,555.09,5.68,2.0
CC(C)(C)c1cc(O)cc(-c2ccc(C(=O)NCc3ccccc3)cc2)c1,5.27,359.47,5.29,1.0
COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,5.57,504.02,3.41,1.0
COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,7.54,504.02,3.41,1.0
COc1cc(N2CCC(N3CCCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,8.08,572.13,5.06,2.0
O=C(OCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,5.52,379.41,3.82,0.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,7.11,397.26,5.05,1.0
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)COC2)NN1,8.1,605.04,5.71,2.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccco3)c2)n1,5.89,586.05,5.56,2.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)C)c2)n1,5.92,562.07,5.47,2.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCC3CC3)c2)n1,5.7,537.06,5.56,2.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccco3)c2)n1,6.48,586.05,5.56,2.0
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NC3C4CCCC43)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,7.68,599.04,6.23,2.0
Cn1ncc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)cccc21,8.7,532.66,4.8,1.0
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)c3ccccc3)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,7.96,651.11,7.41,2.0
Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(N[C@@H](c3ccccc3)C3CC3)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,7.89,639.66,6.8,2.0
